definition,class,root,success,ambiguous_forms,notes
he/she is putting it in water,hvsg-hn,u,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is putting it in water,hvsg-hn[inf2],u,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is picking him/her up,rev-e,uth,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,,
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,,
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,,
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,,
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,eh-a,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,,
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,'wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,,
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,awutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,,
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,utho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,,
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn,wutho,True,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,,
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],'wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,,
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],awutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,,
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],utho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,,
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf2],wutho,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,,
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],'wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,,
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],awuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,,
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],uth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],wuth,False,,
it’s snowing,hvsg-hn[inf4],wuth,False,,
it’s snowing,hvsg-hn[inf4],wuth,False,,
it’s snowing,hvsg-hn[inf4],wuth,False,,
it’s snowing,hvsg-hn[inf4],wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],wuth,False,infinitive,Ambiguity implies lossy rule reversal
it’s snowing,hvsg-hn[inf4],wuth,False,infinitive,Ambiguity implies lossy rule reversal
