Id,Deck,SequenceOrder,EntryNo,WordIndex,TotalWords,English,FrontSyllabary,FrontPhonetics,TargetWordSyllabary,TargetWordPhonetics,BackSyllabary,BackPhonetics,Audio,Tags
cloze_848.1_s1_w3,Cherokee Cloze Sentences,3832,848.1,3,4,What is the rabbit eating?,ᎦᏙ ᎤᏍᏗ <span class='cloze-blank'>______</span> ᏥᏍᏚ?,gado usdi <span class='cloze-blank'>______</span> jisdu,ᎦᏰᎠ,agi’a,ᎦᏙ ᎤᏍᏗ <span class='cloze-target'>ᎦᏰᎠ</span> ᏥᏍᏚ?,gado usdi <span class='cloze-target'>agi’a</span> jisdu,[sound:Sentence_for_entry_0848.m4a],cloze sentence entry_848
cloze_1419.1_s1_w4,Cherokee Cloze Sentences,3833,1419.1,4,4,He catches rabbits with traps.,ᏗᏌᏛᏗ ᎬᏗ ᏕᎦᏂᏱᏍᎪ <span class='cloze-blank'>______</span>.,disadvdi gvhdi deganiyisgo <span class='cloze-blank'>______</span>,ᏥᏍᏚ,jisdu,ᏗᏌᏛᏗ ᎬᏗ ᏕᎦᏂᏱᏍᎪ <span class='cloze-target'>ᏥᏍᏚ</span>.,disadvdi gvhdi deganiyisgo <span class='cloze-target'>jisdu</span>,[sound:Sentence_for_entry_1419.m4a],cloze sentence entry_1419
cloze_1683.1_s1_w5,Cherokee Cloze Sentences,3834,1683.1,5,5,When I found out the door was open‚ I went in.,ᎦᎶᎯᏍᏗ ᎤᎵᏍᏚᎢᏓ ᎨᏒ ᎠᏆᏕᎶᎰᏌ‚ <span class='cloze-blank'>______</span>.,galohisdi ulsdu’ida gesv agwadelohosa <span class='cloze-blank'>______</span>,ᏩᎩᏴᏢᎢ,wagiyvhlv’i,ᎦᎶᎯᏍᏗ ᎤᎵᏍᏚᎢᏓ ᎨᏒ ᎠᏆᏕᎶᎰᏌ‚ <span class='cloze-target'>ᏩᎩᏴᏢᎢ</span>.,galohisdi ulsdu’ida gesv agwadelohosa <span class='cloze-target'>wagiyvhlv’i</span>,[sound:Sentence_for_entry_1683.m4a],cloze sentence entry_1683
cloze_798.1_s1_w5,Cherokee Cloze Sentences,3835,798.1,5,7,A broken glass cut his heel when he stepped on it while wading in water.,ᎦᏗᎨᏂ ᎤᏰᏝᎸ ᎫᎫ ᎤᏲᏨ <span class='cloze-blank'>______</span> ᎠᎹᏱ ᎠᏚᎯᏂᏙᎲᎢ.,gadigeni uhyehlalv gugu uyojv <span class='cloze-blank'>______</span> amayi aduhinidohv’i,ᎤᎳᏍᏛᏔᎾ,ulasdvtana,ᎦᏗᎨᏂ ᎤᏰᏝᎸ ᎫᎫ ᎤᏲᏨ <span class='cloze-target'>ᎤᎳᏍᏛᏔᎾ</span> ᎠᎹᏱ ᎠᏚᎯᏂᏙᎲᎢ.,gadigeni uhyehlalv gugu uyojv <span class='cloze-target'>ulasdvtana</span> amayi aduhinidohv’i,[sound:Sentence_for_entry_0798.m4a],cloze sentence entry_798
cloze_596.1_s1_w3,Cherokee Cloze Sentences,3836,596.1,3,3,He’s recuperating in a hospital.,ᏧᏂᏢᎩ ᏩᏯᎥ <span class='cloze-blank'>______</span>.,junidlvgi waya’a <span class='cloze-blank'>______</span>,ᏓᎴᎯᏏᎭ,dalehisiha,ᏧᏂᏢᎩ ᏩᏯᎥ <span class='cloze-target'>ᏓᎴᎯᏏᎭ</span>.,junidlvgi waya’a <span class='cloze-target'>dalehisiha</span>,[sound:Sentence_for_entry_0596.m4a],cloze sentence entry_596
cloze_1715.1_s1_w4,Cherokee Cloze Sentences,3837,1715.1,4,5,A bell rings when it’s time for church to start.,ᎤᎭᎸᏂ ᎤᏃᏴᎪ ᎤᏓᎴᏅᏗ <span class='cloze-blank'>______</span> ᏓᏂᎳᏫᎬᎢ.,uhalvni unohyvhgo udalenhdi <span class='cloze-blank'>______</span> danilawigv’i,ᏱᎩ,yigi,ᎤᎭᎸᏂ ᎤᏃᏴᎪ ᎤᏓᎴᏅᏗ <span class='cloze-target'>ᏱᎩ</span> ᏓᏂᎳᏫᎬᎢ.,uhalvni unohyvhgo udalenhdi <span class='cloze-target'>yigi</span> danilawigv’i,[sound:Sentence_for_entry_1715_01.m4a],cloze sentence entry_1715
cloze_82.1_s1_w5,Cherokee Cloze Sentences,3838,82.1,5,5,Crossing the road‚ I was almost run over by a car.,ᏅᏃᎯ ᏕᏥᎾᏗᏫᏍᎬ ᎠᎴ ᏓᏆᎴᎳ <span class='cloze-blank'>______</span>.,nvnohi dejinadiwsgv hale dagwalela <span class='cloze-blank'>______</span>,ᎾᏆᏗᏅᏔᏅᎢ,nagwadinvtanv’i,ᏅᏃᎯ ᏕᏥᎾᏗᏫᏍᎬ ᎠᎴ ᏓᏆᎴᎳ <span class='cloze-target'>ᎾᏆᏗᏅᏔᏅᎢ</span>.,nvnohi dejinadiwsgv hale dagwalela <span class='cloze-target'>nagwadinvtanv’i</span>,[sound:Sentence_for_entry_0082.m4a],cloze sentence entry_82
cloze_305.1_s1_w5,Cherokee Cloze Sentences,3839,305.1,5,5,He didn’t play ball because his hand was hurting.,ᎤᏬᏰᏂ ᎤᏪᎯᏍᏓᏁᎲ ᎢᏳᏍᏗ Ꮭ <span class='cloze-blank'>______</span>.,uwoyeni uwehisdanehv iyusdi hla <span class='cloze-blank'>______</span>,ᏳᎳᏍᎦᎸᎮᎢ,yulasgalvhe’i,ᎤᏬᏰᏂ ᎤᏪᎯᏍᏓᏁᎲ ᎢᏳᏍᏗ Ꮭ <span class='cloze-target'>ᏳᎳᏍᎦᎸᎮᎢ</span>.,uwoyeni uwehisdanehv iyusdi hla <span class='cloze-target'>yulasgalvhe’i</span>,[sound:Sentence_for_entry_0305.m4a],cloze sentence entry_305
cloze_1341.1_s1_w5,Cherokee Cloze Sentences,3840,1341.1,5,5,He sells a lot of huckleberries in the summer.,ᎫᏩᏯ ᏥᏈᏍᏗ ᎦᎾᏕᎪ ᎪᎩ <span class='cloze-blank'>______</span>.,kuwaya tsgwisdi ganadego gogi <span class='cloze-blank'>______</span>,ᏱᏄᎵᏍᏔᎾ,yinulstana,ᎫᏩᏯ ᏥᏈᏍᏗ ᎦᎾᏕᎪ ᎪᎩ <span class='cloze-target'>ᏱᏄᎵᏍᏔᎾ</span>.,kuwaya tsgwisdi ganadego gogi <span class='cloze-target'>yinulstana</span>,[sound:Sentence_for_entry_1341.m4a],cloze sentence entry_1341
cloze_722.1_s1_w4,Cherokee Cloze Sentences,3841,722.1,4,4,How big do leeches get?,ᎯᎳ ᎢᏗᏂᏓ ᎾᎾᎵᏍᏗᏍᎪ <span class='cloze-blank'>______</span>?,hila idihnida nanalsdisgo <span class='cloze-blank'>______</span>,ᏜᏄᏏ,dlanusi,ᎯᎳ ᎢᏗᏂᏓ ᎾᎾᎵᏍᏗᏍᎪ <span class='cloze-target'>ᏜᏄᏏ</span>?,hila idihnida nanalsdisgo <span class='cloze-target'>dlanusi</span>,[sound:Sentence_for_entry_0722.m4a],cloze sentence entry_722
cloze_1511.1_s1_w2,Cherokee Cloze Sentences,3842,1511.1,2,3,She had her tonsils taken out at the hospital.,ᏚᎴᏥ <span class='cloze-blank'>______</span> ᏧᏂᏢᎩᎢ.,tuleji <span class='cloze-blank'>______</span> junidlvgi’i,ᏂᏓᎬᏅᏓᎡᎸ,nidagvnhda’elv,ᏚᎴᏥ <span class='cloze-target'>ᏂᏓᎬᏅᏓᎡᎸ</span> ᏧᏂᏢᎩᎢ.,tuleji <span class='cloze-target'>nidagvnhda’elv</span> junidlvgi’i,[sound:Sentence_for_entry_1511.m4a],cloze sentence entry_1511
cloze_1732.1_s2_w3,Cherokee Cloze Sentences,3843,1732.1,3,5,Today seemed to go by slow.,ᎤᏍᎦᏃᎵ ᎦᎶᎯ <span class='cloze-blank'>______</span> ᎪᎯ ᎢᎦ.,usganoli galohi <span class='cloze-blank'>______</span> kohi iga,ᏂᎬᏩᏍᏗ,nigvwsdi,ᎤᏍᎦᏃᎵ ᎦᎶᎯ <span class='cloze-target'>ᏂᎬᏩᏍᏗ</span> ᎪᎯ ᎢᎦ.,usganoli galohi <span class='cloze-target'>nigvwsdi</span> kohi iga,[sound:Sentence_for_entry_1732_02.m4a],cloze sentence entry_1732
cloze_431.1_s1_w5,Cherokee Cloze Sentences,3844,431.1,5,5,The man broke an axe handle.,Ꮎ ᎠᏍᎦᏯ ᎦᎷᏯᏍᏗ ᎫᎭᏟᏗ <span class='cloze-blank'>______</span>.,na asgaya galuysdi guhalhdi <span class='cloze-blank'>______</span>,ᎤᏍᏆᎵᏒᎢ,usgwalsv’i,Ꮎ ᎠᏍᎦᏯ ᎦᎷᏯᏍᏗ ᎫᎭᏟᏗ <span class='cloze-target'>ᎤᏍᏆᎵᏒᎢ</span>.,na asgaya galuysdi guhalhdi <span class='cloze-target'>usgwalsv’i</span>,[sound:Sentence_for_entry_0431.m4a],cloze sentence entry_431
cloze_234.1_s2_w3,Cherokee Cloze Sentences,3845,234.1,3,4,When I finish sewing the quilt‚ I am going to hem it.,ᏥᏍᏆᏛ ᏥᏰᏫᏍᎬ <span class='cloze-blank'>______</span> ᏓᏥᏴᏈᏛᏂ.,jisgwa’dv jiyewisgv <span class='cloze-blank'>______</span> dajiyvhgwidvni,ᏰᎦᏟ,hye’gahli,ᏥᏍᏆᏛ ᏥᏰᏫᏍᎬ <span class='cloze-target'>ᏰᎦᏟ</span> ᏓᏥᏴᏈᏛᏂ.,jisgwa’dv jiyewisgv <span class='cloze-target'>hye’gahli</span> dajiyvhgwidvni,[sound:Sentence_for_entry_0234_02.m4a],cloze sentence entry_234
cloze_1540.1_s1_w2,Cherokee Cloze Sentences,3846,1540.1,2,3,She has a bashful boy.,ᎤᏕᎰᏌᏘ <span class='cloze-blank'>______</span> ᎤᏪᎧᎭ.,udehosati <span class='cloze-blank'>______</span> uwekaha,ᎠᏧᏣ,achuja,ᎤᏕᎰᏌᏘ <span class='cloze-target'>ᎠᏧᏣ</span> ᎤᏪᎧᎭ.,udehosati <span class='cloze-target'>achuja</span> uwekaha,[sound:Sentence_for_entry_1540.m4a],cloze sentence entry_1540
cloze_11.1_s1_w5,Cherokee Cloze Sentences,3847,11.1,5,5,She put on a pretty belt when she went to town.,ᎤᏬᏚᎯ ᎠᏓᏠᏍᏗ ᎤᏓᏠᏢᎢ ᏗᎦᏚᎲ <span class='cloze-blank'>______</span>.,uwoduhi adadlosdi udadlohlv’i digaduhv <span class='cloze-blank'>______</span>,ᎤᏪᎾ,uwena,ᎤᏬᏚᎯ ᎠᏓᏠᏍᏗ ᎤᏓᏠᏢᎢ ᏗᎦᏚᎲ <span class='cloze-target'>ᎤᏪᎾ</span>.,uwoduhi adadlosdi udadlohlv’i digaduhv <span class='cloze-target'>uwena</span>,[sound:Sentence_for_entry_0011.m4a],cloze sentence entry_11
cloze_523.1_s1_w4,Cherokee Cloze Sentences,3848,523.1,4,5,The hunter shot a deer with an arrow.,ᎦᏃᎭᎵᏙ ᎦᏟᏓ ᎬᏗ <span class='cloze-blank'>______</span> ᎠᏫ.,ganohalido gahlida gvhdi <span class='cloze-blank'>______</span> ahwi,ᎤᏲᏢ,uyohlv,ᎦᏃᎭᎵᏙ ᎦᏟᏓ ᎬᏗ <span class='cloze-target'>ᎤᏲᏢ</span> ᎠᏫ.,ganohalido gahlida gvhdi <span class='cloze-target'>uyohlv</span> ahwi,[sound:Sentence_for_entry_0523.m4a],cloze sentence entry_523
cloze_152.1_s1_w1,Cherokee Cloze Sentences,3849,152.1,1,6,When the catcher missed catching the ball‚ it hit him on his forehead.,<span class='cloze-blank'>______</span> ᏍᏆᏞᏍᏗ ᎦᏂᏱᏍᎬ ᏚᏅᏓ ᎠᎬᏓᎨᏂ ᎤᏩᏂᎸᎢ.,<span class='cloze-blank'>______</span> sgwahlesdi ga’niyisgv dunvda agvdageni uwahnilv’i,ᎦᏂᏱᏍᎩ,ga’niyisgi,<span class='cloze-target'>ᎦᏂᏱᏍᎩ</span> ᏍᏆᏞᏍᏗ ᎦᏂᏱᏍᎬ ᏚᏅᏓ ᎠᎬᏓᎨᏂ ᎤᏩᏂᎸᎢ.,<span class='cloze-target'>ga’niyisgi</span> sgwahlesdi ga’niyisgv dunvda agvdageni uwahnilv’i,[sound:Sentence_for_entry_0152.m4a],cloze sentence entry_152
cloze_1469.1_s1_w4,Cherokee Cloze Sentences,3850,1469.1,4,4,He hasn’t been here since the sixth of last month.,ᏑᏓᎴᏁ ᏐᎢ ᏥᎧᎸ <span class='cloze-blank'>______</span>.,sudaline so’i jika’lv <span class='cloze-blank'>______</span>,ᎬᏪᏙᎸᎢ,gvwedolv’i,ᏑᏓᎴᏁ ᏐᎢ ᏥᎧᎸ <span class='cloze-target'>ᎬᏪᏙᎸᎢ</span>.,sudaline so’i jika’lv <span class='cloze-target'>gvwedolv’i</span>,[sound:Sentence_for_entry_1469.m4a],cloze sentence entry_1469
cloze_698.1_s1_w2,Cherokee Cloze Sentences,3851,698.1,2,3,He went toward the east.,ᏗᎧᎸᎬ <span class='cloze-blank'>______</span> ᏭᎶᏒᎢ.,dikalvgv <span class='cloze-blank'>______</span> wulosv’i,ᏗᏜ,dihla,ᏗᎧᎸᎬ <span class='cloze-target'>ᏗᏜ</span> ᏭᎶᏒᎢ.,dikalvgv <span class='cloze-target'>dihla</span> wulosv’i,[sound:Sentence_for_entry_0698.m4a],cloze sentence entry_698
cloze_885.1_s1_w2,Cherokee Cloze Sentences,3852,885.1,2,4,Whenever he thinks he can get away with it‚ he cheats.,ᏁᎳᎩ <span class='cloze-blank'>______</span> ᏰᎵᎠ‚ ᎦᎶᏄᎮᏍᎪᎢ.,nelagi <span class='cloze-blank'>______</span> yeli’a galonuhesgo’i,ᎢᎬᏩᏛᏁᏗ,igvwadvnhdi,ᏁᎳᎩ <span class='cloze-target'>ᎢᎬᏩᏛᏁᏗ</span> ᏰᎵᎠ‚ ᎦᎶᏄᎮᏍᎪᎢ.,nelagi <span class='cloze-target'>igvwadvnhdi</span> yeli’a galonuhesgo’i,[sound:Sentence_for_entry_0885.m4a],cloze sentence entry_885
cloze_1701.1_s1_w2,Cherokee Cloze Sentences,3853,1701.1,2,3,Are you going to get a plaid shirt?,ᎤᎾᎶᎢᏓᏍ <span class='cloze-blank'>______</span> ᏘᏁᏏ?,unalo’idas <span class='cloze-blank'>______</span> tinesi,ᎠᎿᏬ,ahnawo,ᎤᎾᎶᎢᏓᏍ <span class='cloze-target'>ᎠᎿᏬ</span> ᏘᏁᏏ?,unalo’idas <span class='cloze-target'>ahnawo</span> tinesi,[sound:Sentence_for_entry_1701.m4a],cloze sentence entry_1701
cloze_743.1_s1_w4,Cherokee Cloze Sentences,3854,743.1,4,4,If he walks in the hot sun‚ he gets a rash.,ᎤᏗᏞᎩ ᎠᎦᎵᏍᎬ ᏳᏪᏙᎳ <span class='cloze-blank'>______</span>.,udihlehgi agalisgv yuwedola <span class='cloze-blank'>______</span>,ᏚᏇᏃᏘᏍᎪᎢ,dugwenotisgo’i,ᎤᏗᏞᎩ ᎠᎦᎵᏍᎬ ᏳᏪᏙᎳ <span class='cloze-target'>ᏚᏇᏃᏘᏍᎪᎢ</span>.,udihlehgi agalisgv yuwedola <span class='cloze-target'>dugwenotisgo’i</span>,[sound:Sentence_for_entry_0743.m4a],cloze sentence entry_743
cloze_1433.1_s1_w9,Cherokee Cloze Sentences,3855,1433.1,9,9,If you haven’t been confronted by Satan today‚ it’s possible you two are walking in the same direction.,ᏎᏓᏂ ᏗᏣᏠᏒ ᏂᎨᏒᎾ ᏱᎩ ᎪᎯ ᎢᎦ‚ ᎡᎵᏊ ᎢᏧᎳᎭ <span class='cloze-blank'>______</span>.,sedani dijadlosv nigesvn yigi kohi iga eligwu ijulaha <span class='cloze-blank'>______</span>,ᏱᏍᏓᎢ,yisda’i,ᏎᏓᏂ ᏗᏣᏠᏒ ᏂᎨᏒᎾ ᏱᎩ ᎪᎯ ᎢᎦ‚ ᎡᎵᏊ ᎢᏧᎳᎭ <span class='cloze-target'>ᏱᏍᏓᎢ</span>.,sedani dijadlosv nigesvn yigi kohi iga eligwu ijulaha <span class='cloze-target'>yisda’i</span>,[sound:Sentence_for_entry_1433.m4a],cloze sentence entry_1433
cloze_1739.1_s1_w1,Cherokee Cloze Sentences,3856,1739.1,1,6,The squirrel climbed to the top of the tree when the dog chased it.,<span class='cloze-blank'>______</span> ᎤᏍᎪᎵ ᏭᎶᏢ ᏌᎶᎵ ᎩᏟ ᎤᎨᎮᎾ.,<span class='cloze-blank'>______</span> uskoli wulohlv saloli gihli ukehena,ᏡᎬ,dluhgv,<span class='cloze-target'>ᏡᎬ</span> ᎤᏍᎪᎵ ᏭᎶᏢ ᏌᎶᎵ ᎩᏟ ᎤᎨᎮᎾ.,<span class='cloze-target'>dluhgv</span> uskoli wulohlv saloli gihli ukehena,[sound:Sentence_for_entry_1739.m4a],cloze sentence entry_1739
cloze_1154.1_s1_w2,Cherokee Cloze Sentences,3857,1154.1,2,4,My mother is always sewing quilts.,ᏂᎪᎯᎸ <span class='cloze-blank'>______</span> ᏕᎦᏰᏫᏍᎪ ᎡᏥ.,nigohilv <span class='cloze-blank'>______</span> degayewsgo eji,ᏗᏰᎦᏟ,dihyehgahli,ᏂᎪᎯᎸ <span class='cloze-target'>ᏗᏰᎦᏟ</span> ᏕᎦᏰᏫᏍᎪ ᎡᏥ.,nigohilv <span class='cloze-target'>dihyehgahli</span> degayewsgo eji,[sound:Sentence_for_entry_1154.m4a],cloze sentence entry_1154
cloze_34.1_s1_w4,Cherokee Cloze Sentences,3858,34.1,4,6,She wants to do a lot of shopping‚ but the prices are too high.,ᏥᏈᏍᏓ ᎤᏓᎾᏁᏒᎲᏍᏗ ᎤᏚᎵ <span class='cloze-blank'>______</span> ᏥᏈᏍᏗ ᏓᎬᏩᎵᏗᏓᎾ.,tsgwisda udananesvhvsdi uduli <span class='cloze-blank'>______</span> tsgwisdi dagvwalhdida’na,ᎠᏎᏃ,asehno,ᏥᏈᏍᏓ ᎤᏓᎾᏁᏒᎲᏍᏗ ᎤᏚᎵ <span class='cloze-target'>ᎠᏎᏃ</span> ᏥᏈᏍᏗ ᏓᎬᏩᎵᏗᏓᎾ.,tsgwisda udananesvhvsdi uduli <span class='cloze-target'>asehno</span> tsgwisdi dagvwalhdida’na,[sound:Sentence_for_entry_0034.m4a],cloze sentence entry_34
cloze_287.1_s1_w1,Cherokee Cloze Sentences,3859,287.1,1,4,I don’t want anything. I’m just looking around.,<span class='cloze-blank'>______</span> ᎪᎱᏍᏗ ᏯᏆᏚᎵ. ᏥᎦᏖᏃᎵᏙᎭᏊ.,<span class='cloze-blank'>______</span> gohusdi yagwaduli jigatenolidohagwu,Ꮭ,hla,<span class='cloze-target'>Ꮭ</span> ᎪᎱᏍᏗ ᏯᏆᏚᎵ. ᏥᎦᏖᏃᎵᏙᎭᏊ.,<span class='cloze-target'>hla</span> gohusdi yagwaduli jigatenolidohagwu,[sound:Sentence_for_entry_0287.m4a],cloze sentence entry_287
cloze_1208.1_s1_w2,Cherokee Cloze Sentences,3860,1208.1,2,4,My brother likes to hunt rabbits.,ᏦᏍᏓᏓᏅᏟ <span class='cloze-blank'>______</span> ᏥᏍᏚ ᏧᏲᏍᏗᎢ.,josdadahnvhli <span class='cloze-blank'>______</span> jisdu juysdi’i,ᎤᎸᏉᏗ,ulvkwdi,ᏦᏍᏓᏓᏅᏟ <span class='cloze-target'>ᎤᎸᏉᏗ</span> ᏥᏍᏚ ᏧᏲᏍᏗᎢ.,josdadahnvhli <span class='cloze-target'>ulvkwdi</span> jisdu juysdi’i,[sound:Sentence_for_entry_1208.m4a],cloze sentence entry_1208
cloze_1255.1_s1_w7,Cherokee Cloze Sentences,3861,1255.1,7,11,In the year 1974‚ the Cherokees built a new motel near Tahlequah.,ᏐᏁᎳᏚ ᎢᏍᎪᎯᏥᏆ ᎦᎵᏆᏍᎪ ᏅᎩ ᎤᏕᏘᏴᏌᏗᏒ ᎢᏤ <span class='cloze-blank'>______</span> ᎤᎾᏁᏍᎨᎲ ᎠᏂᏣᎳᎩ ᏓᎵᏆ ᎾᎥᎢ.,sohneladu isgohitsgwa gahlgwasgo nvhgi udetiyvsadisv ije <span class='cloze-blank'>______</span> unahnesgehv anijalagi daligwa na’v’i,ᏧᏂᏒᏍᏗ,junisvsdi,ᏐᏁᎳᏚ ᎢᏍᎪᎯᏥᏆ ᎦᎵᏆᏍᎪ ᏅᎩ ᎤᏕᏘᏴᏌᏗᏒ ᎢᏤ <span class='cloze-target'>ᏧᏂᏒᏍᏗ</span> ᎤᎾᏁᏍᎨᎲ ᎠᏂᏣᎳᎩ ᏓᎵᏆ ᎾᎥᎢ.,sohneladu isgohitsgwa gahlgwasgo nvhgi udetiyvsadisv ije <span class='cloze-target'>junisvsdi</span> unahnesgehv anijalagi daligwa na’v’i,[sound:Sentence_for_entry_1255.m4a],cloze sentence entry_1255
cloze_501.1_s1_w1,Cherokee Cloze Sentences,3862,501.1,1,5,I listened to him speak for ten minutes.,<span class='cloze-blank'>______</span> ᎢᏳᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᏥᏯᏛᏓᏍᏔᏅ ᎦᏬᏂᏍᎬᎢ.,<span class='cloze-blank'>______</span> iyutawostanv igohida jiyatvdastanv gawonisgv’i,ᏍᎪᎯ,sgohi,<span class='cloze-target'>ᏍᎪᎯ</span> ᎢᏳᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᏥᏯᏛᏓᏍᏔᏅ ᎦᏬᏂᏍᎬᎢ.,<span class='cloze-target'>sgohi</span> iyutawostanv igohida jiyatvdastanv gawonisgv’i,[sound:Sentence_for_entry_0501.m4a],cloze sentence entry_501
cloze_518.1_s1_w1,Cherokee Cloze Sentences,3863,518.1,1,4,He put the horse inside the barn.,<span class='cloze-blank'>______</span> ᎤᏂᏴᏍᏗ ᎤᏴᏔᏅ ᏐᏈᎵ.,<span class='cloze-blank'>______</span> uniyvsdi uyhtanv sogwili,ᏐᏈᎵ,sogwili,<span class='cloze-target'>ᏐᏈᎵ</span> ᎤᏂᏴᏍᏗ ᎤᏴᏔᏅ ᏐᏈᎵ.,<span class='cloze-target'>sogwili</span> uniyvsdi uyhtanv sogwili,[sound:Sentence_for_entry_0518.m4a],cloze sentence entry_518
cloze_1205.1_s1_w1,Cherokee Cloze Sentences,3864,1205.1,1,8,When a chickadee sings near a house‚ Cherokees say that someone will come.,<span class='cloze-blank'>______</span> ᏱᏂᎦᏪ ᎠᏓᏁᎸ ᎾᎥ‚ ᎩᎶ ᏓᎦᎷᏥ ᎠᎾᏗᏍᎪ ᎠᏂᏣᎳᎩ.,<span class='cloze-blank'>______</span> yinigawe adanelv na’v kilo dagaluhji anadisgo anijalagi,ᏥᎩᎵᎵ,jigilili,<span class='cloze-target'>ᏥᎩᎵᎵ</span> ᏱᏂᎦᏪ ᎠᏓᏁᎸ ᎾᎥ‚ ᎩᎶ ᏓᎦᎷᏥ ᎠᎾᏗᏍᎪ ᎠᏂᏣᎳᎩ.,<span class='cloze-target'>jigilili</span> yinigawe adanelv na’v kilo dagaluhji anadisgo anijalagi,[sound:Sentence_for_entry_1205.m4a],cloze sentence entry_1205
cloze_1719.1_s1_w2,Cherokee Cloze Sentences,3865,1719.1,2,4,How big is the human brain?,ᎯᎳ <span class='cloze-blank'>______</span> ᏴᏫ ᎤᏅᏥᏓ?,hila <span class='cloze-blank'>______</span> yvwi unvjida,ᏂᎧ,nika,ᎯᎳ <span class='cloze-target'>ᏂᎧ</span> ᏴᏫ ᎤᏅᏥᏓ?,hila <span class='cloze-target'>nika</span> yvwi unvjida,[sound:Sentence_for_entry_1719.m4a],cloze sentence entry_1719
cloze_1754.1_s1_w2,Cherokee Cloze Sentences,3866,1754.1,2,3,They’re eating leftovers from yesterday.,ᏒᎯ <span class='cloze-blank'>______</span> ᎠᏂᎩᎠ.,svhi <span class='cloze-blank'>______</span> anigi’a,ᎤᏘᏴᏅ,utiyvhnv,ᏒᎯ <span class='cloze-target'>ᎤᏘᏴᏅ</span> ᎠᏂᎩᎠ.,svhi <span class='cloze-target'>utiyvhnv</span> anigi’a,[sound:Sentence_for_entry_1754.m4a],cloze sentence entry_1754
cloze_1025.1_s1_w4,Cherokee Cloze Sentences,3867,1025.1,4,5,I saw him walking downstream while ago.,ᎨᎢ ᏗᏜ ᏩᎢᏒ <span class='cloze-blank'>______</span> ᎪᎯᎢ.,ge’i didla wa’isv <span class='cloze-blank'>______</span> kohi’i,ᏧᏫᏥᎪᎥ,juwijigo’v,ᎨᎢ ᏗᏜ ᏩᎢᏒ <span class='cloze-target'>ᏧᏫᏥᎪᎥ</span> ᎪᎯᎢ.,ge’i didla wa’isv <span class='cloze-target'>juwijigo’v</span> kohi’i,[sound:Sentence_for_entry_1025.m4a],cloze sentence entry_1025
cloze_1533.1_s1_w3,Cherokee Cloze Sentences,3868,1533.1,3,4,He’s walking between two rows of potatoes.,ᏄᎾ ᏚᏓᏅᏅ <span class='cloze-blank'>______</span> ᎠᎢ.,nuna dudanvhnv <span class='cloze-blank'>______</span> a’i,ᎠᏰᏟ,ayehli,ᏄᎾ ᏚᏓᏅᏅ <span class='cloze-target'>ᎠᏰᏟ</span> ᎠᎢ.,nuna dudanvhnv <span class='cloze-target'>ayehli</span> a’i,[sound:Sentence_for_entry_1533.m4a],cloze sentence entry_1533
cloze_1075.1_s1_w1,Cherokee Cloze Sentences,3869,1075.1,1,4,Unhitch the horse and let him graze.,<span class='cloze-blank'>______</span> ᏐᏈᎵ ᎤᏁᎳᎩ ᏩᎵᏍᏓᏴᏂᏓ.,<span class='cloze-blank'>______</span> sogwili unelagi walsdayvhnida,ᎪᏳᏓᎳᎩ,hiyudalagi,<span class='cloze-target'>ᎪᏳᏓᎳᎩ</span> ᏐᏈᎵ ᎤᏁᎳᎩ ᏩᎵᏍᏓᏴᏂᏓ.,<span class='cloze-target'>hiyudalagi</span> sogwili unelagi walsdayvhnida,[sound:Sentence_for_entry_1075_01.m4a],cloze sentence entry_1075
cloze_1153.1_s1_w5,Cherokee Cloze Sentences,3870,1153.1,5,6,You go through a narrow gate when you’re going to his house.,ᏯᏙᎵ ᏍᏚᏗ ᎬᏙᎠ ᏫᎦᎶᎯᏍᏗ <span class='cloze-blank'>______</span> ᏲᎦ.,hyahtoli sdudi kto’a wigalohisdi <span class='cloze-blank'>______</span> yoga,ᏧᏪᏅᏒ,juwenvsv,ᏯᏙᎵ ᏍᏚᏗ ᎬᏙᎠ ᏫᎦᎶᎯᏍᏗ <span class='cloze-target'>ᏧᏪᏅᏒ</span> ᏲᎦ.,hyahtoli sdudi kto’a wigalohisdi <span class='cloze-target'>juwenvsv</span> yoga,[sound:Sentence_for_entry_1153.m4a],cloze sentence entry_1153
cloze_900.1_s1_w2,Cherokee Cloze Sentences,3871,900.1,2,5,He put the dead snake in a hole in the ground.,ᎦᏙᎯ <span class='cloze-blank'>______</span> ᎤᎸᏅ ᎢᎾᏓ ᎤᎵᏬᏨᎢ.,gadohi <span class='cloze-blank'>______</span> ulvnv inada ulihwojv’i,ᎠᏔᎴᏒ,atalesv,ᎦᏙᎯ <span class='cloze-target'>ᎠᏔᎴᏒ</span> ᎤᎸᏅ ᎢᎾᏓ ᎤᎵᏬᏨᎢ.,gadohi <span class='cloze-target'>atalesv</span> ulvnv inada ulihwojv’i,[sound:Sentence_for_entry_0900.m4a],cloze sentence entry_900
